% Model,TE and H2_array.mph
% Version,COMSOL 5.6.0.280
% Date,"Dec 2 2022, 14:38"
% Dimension,3
% Nodes,20933
% Expressions,2
% Description,"Temperature, Temperature"
% Length unit,mm
% x,y,z,T (K),T2 (K)
0,39.75,-1.7000000000000006,312.057860201796,293.14023032616853
0,39.75000000000001,-2.0000000000000004,312.0909742918598,293.1402303255637
0.30000000000000004,39.15,-1.7000000000000006,312.0120143209435,293.1402303249311
0.30000000000000004,39.74999999999999,-1.7000000000000006,312.0111143473691,293.14023033030026
0.30000000000000004,40.349999999999994,-1.7000000000000006,312.028705894128,293.14023032565257
0,40.49999999999999,-1.7000000000000002,312.0640946295917,293.1402303240228
0.7026215610219406,40.49999999999999,-1.7000000000000002,312.040469051344,293.14023031461863
0,40.49999999999999,-2,312.10391048024803,293.1402303237397
0.9431040687428057,40.499999999999986,-2,312.0865094017614,293.1402303013932
0.8585767593191622,39.94216837498334,-1.7000000000000006,312.00860214041865,293.1402303069336
1.0173930524185497,40.34999999999999,-1.7000000000000002,312.01626283087677,293.1402302946913
1.4999999999999993,40.499999999999986,-1.6999999999999997,312.0377338240913,293.140230278921
1.9826069475814565,39.14999999999999,-1.7000000000000004,311.999513710184,293.14023029419076
2.7000000000000006,39.15,-1.7000000000000006,312.0060683217351,293.1402303255535
3.0000000000000004,39.74999999999999,-1.7000000000000006,312.0624687064959,293.1402303256854
3.000000000000001,39.75,-1.9999999999999996,312.0988214036845,293.14023032554275
2.700000000000001,39.75,-1.7000000000000006,312.01195600143114,293.1402303288482
1.4580875741647472,39.819802701116444,-1.7000000000000006,312.0085715324854,293.1402302751272
2.2104818458519295,39.74898331675636,-1.7000000000000006,312.00208962554916,293.1402303131818
1.9826069475814505,40.34999999999999,-1.7000000000000004,312.01667466099923,293.1402302942286
2.7000000000000006,40.349999999999994,-1.7000000000000006,312.02539094477163,293.1402303253082
3,40.49999999999999,-1.7000000000000002,312.05914877711456,293.1402303235431
2.2000000000000006,39.15,0,300.86110151076633,293.1419355244731
1.7000000000000006,39.15,0,300.8707056743971,293.1419355248264
1.3000000000000003,39.15,0,300.91661081370927,293.1419355247946
0.9091807495736679,39.607285368129446,0,300.9453661722514,293.1419355241347
1.3016072109048353,39.538202855444396,0.3,300.87674247564115,293.1419355245262
0.8000000000000002,39.15,0,300.93434462198644,293.14193552447387
1.7000000000000006,39.75,0,300.8909641762015,293.14193552455663
1.3000000000000003,39.75,0,300.9410659988457,293.1419355245533
1.3000000000000003,40.349999999999994,0,300.9350895594643,293.14193552467856
1.7000000000000006,40.349999999999994,0,300.8881858236095,293.141935524638
1.4999999999999998,40.5,0.30000000000000004,300.871012642042,293.14193552457914
1.4999999999999822,40.49999999999999,0,300.9081625560894,293.14193552461626
0.7673323324104847,40.49999999999999,0,300.952697718681,293.1419355243744
2.232667667589505,40.49999999999999,0,300.865799270644,293.1419355243783
1.8564774925716043,39.584655039301204,0.3,300.83380257410806,293.14193552444345
2.3091807495736694,39.607285368129446,0,300.86679936324487,293.1419355240302
2.200000000000001,40.349999999999994,0,300.87778766674586,293.1419355243047
2.700000000000001,39.15,0,300.82541071947065,293.1419355245343
2.430941922599998,39.504627941812764,0.3,300.802144968853,293.1419355242742
2.700000000000001,39.75,0,300.84900785989817,293.1419355242646
2.2403182748619197,40.499999999999986,0.30000000000000004,300.82625415608976,293.1419355243905
2.700000000000001,40.349999999999994,0,300.83748192162375,293.14193552444
3,40.49999999999999,0,300.78654686713566,293.14193552440383
0.30000000000000004,39.15,0,300.9211094237689,293.14193552458806
0.30000000000000004,39.75,0,300.94975788482634,293.14193552425644
0.8161721186207886,39.79722951616162,0.3,300.89923772800125,293.1419355242316
0.8,40.34999999999999,0,300.95340280528495,293.14193552430334
0.30000000000000004,40.349999999999994,0,300.9428571703388,293.1419355243744
0,39.75,0.3,300.8776129110197,293.1419355243238
0,39.75,0,300.90757495260567,293.1419355243035
0,40.49999999999999,0,300.9327721289923,293.14193552437933
0.7596817251380747,40.50000000000001,0.3000000000000001,300.9075610427256,293.1419355243816
0,40.5,0.3,300.89341095971446,293.1419355243492
3.0000000000000013,39.75,0.3000000000000001,300.69119491231555,293.14193552433386
3.0000000000000018,39.75,0,300.74630228364146,293.14193552431425
3,40.49999999999999,0.30000000000000004,300.684473210769,293.1419355243561
2.353100728913487,41.24868805162315,-2,312.097941962379,293.14023031726435
0.6400406718119359,40.97575710915716,-2,312.09946574256634,293.140230316566
1.0173930524185486,40.64999999999999,-1.7000000000000002,312.0373405808409,293.14023029534735
1.4667683415190533,41.16979330523097,-2,312.0975572354356,293.14023028080584
0.30000000000000004,40.64999999999999,-1.7000000000000002,312.045174173689,293.1402303252499
0,41.24999999999999,-2,312.12503195884426,293.140230325765
0.3,41.24999999999999,-1.7,312.0457576478504,293.1402303305872
0,41.24999999999999,-1.7000000000000002,312.091922202257,293.1402303263532
2.2973784389780425,41.99999999999999,-1.7000000000000002,312.0657039319882,293.1402303135907
2.056895931257194,41.99999999999999,-1.9999999999999996,312.1164675866235,293.1402303010336
3,41.99999999999999,-2,312.1361587292875,293.14023032342436
1.98260694758145,40.65,-1.7000000000000004,312.0326934527819,293.1402302938397
2.7,40.64999999999999,-1.7000000000000002,312.0399632255535,293.1402303256378
2.999999999999999,41.249999999999986,-1.9999999999999996,312.13091650997455,293.14023032596185
2.999999999999999,41.249999999999986,-1.7,312.10079118760603,293.140230326131
2.7,41.24999999999999,-1.7000000000000002,312.0458886223192,293.1402303294326
2.2104818458519295,41.24898331675635,-1.7000000000000006,312.03605277160256,293.14023031442736
2.7,41.85,-1.7000000000000002,312.05858386932175,293.14023032584066
3,41.99999999999999,-1.7000000000000002,312.0945522203512,293.14023032400416
1.9826069475814443,41.85,-1.7000000000000004,312.0499167072645,293.14023029433923
1.4999999999999891,41.99999999999999,-1.7000000000000002,312.0700855117516,293.1402302792303
0.9431040687428058,42.00000000000001,-2.0000000000000004,312.1185847807427,293.1402303014442
1.4580875741647332,41.31980270111644,-1.7000000000000002,312.0416211918428,293.1402302746529
0.30000000000000004,41.85,-1.7000000000000002,312.0612652759632,293.14023032579024
0,41.99999999999999,-1.7000000000000002,312.0966821262231,293.1402303242429
0.7026215610219407,42,-1.7000000000000002,312.0726958249842,293.1402303146442
0,41.99999999999999,-2,312.13657374892944,293.14023032394925
1.0173930524185564,41.85,-1.7000000000000002,312.04886802101106,293.1402302944519
0.8585767593191606,41.44216837498333,-1.7000000000000002,312.04217083574895,293.14023030656
1.3000000000000003,40.64999999999999,0,300.95268178508775,293.14193552474717
1.7000000000000002,40.64999999999999,0,300.9046639622647,293.1419355247795
2.2,40.64999999999999,0,300.892972828828,293.14193552447927
2.7000000000000006,40.64999999999999,0,300.8553385968403,293.14193552447836
1.856477492571601,41.08465503930122,0.3,300.86680014509466,293.1419355244625
1.7000000000000002,41.24999999999999,0,300.9229540028308,293.1419355246476
2.3091807495736627,41.10728536812944,0,300.89752304848554,293.1419355241155
1.7000000000000002,41.85,0,300.9184378962277,293.14193552468225
2.2000000000000006,41.85,0,300.90773481896065,293.1419355243723
1.3016072109048404,41.0382028554444,0.3,300.91155581514886,293.14193552452554
1.3,41.24999999999999,0,300.97520576101493,293.14193552464485
0.9091807495736621,41.10728536812944,0,300.98020578497363,293.14193552422097
0.7999999999999998,40.649999999999984,0,300.97066694894806,293.1419355244695
2.4309419226000077,41.00462794181276,0.3,300.8322189213837,293.141935524271
2.7000000000000006,41.24999999999999,0,300.8784404929517,293.1419355243408
0.30000000000000004,40.64999999999999,0,300.9582334296774,293.1419355245138
0,41.24999999999999,0,300.94538190732686,293.1419355242959
0.30000000000000004,41.24999999999999,0,300.9845628753946,293.1419355243398
0,41.24999999999999,0.3,300.91252697440996,293.14193552431107
0.30000000000000004,41.85,0,300.9751642443606,293.141935524417
1.3000000000000003,41.85,0,300.96710810314397,293.14193552473733
1.4999999999999998,41.99999999999999,0.30000000000000004,300.90053031535376,293.14193552444993
1.4999999999999893,42,0,300.93766329792606,293.1419355244882
0.7673323324104878,41.99999999999999,0,300.98344422885145,293.14193552425695
2.2326676675895083,42,0,300.8952007088774,293.14193552426053
0.816172118620799,41.29722951616162,0.3,300.9337592336843,293.141935524297
0.8,41.85,0,300.98616272586054,293.14193552439286
2.2403182748619255,42,0.30000000000000004,300.85627875407323,293.14193552426445
2.7000000000000006,41.85,0,300.86582093682085,293.1419355244678
3,41.99999999999999,0,300.81121205786627,293.1419355242528
3,41.24999999999999,0,300.7727114683142,293.1419355243091
3.000000000000001,41.25,0.3000000000000001,300.71595764641785,293.1419355243087
3,41.99999999999999,0.30000000000000004,300.70561665127894,293.14193552420556
0.7596817251380836,42,0.30000000000000004,300.9383069322884,293.14193552425854
0,41.99999999999999,0,300.96297906293916,293.1419355242429
0,42,0.3,300.92610851619196,293.1419355242146
0.6400406718119303,42.475757109157165,-2.0000000000000004,312.1302926081488,293.1402303169631
2.3531007289134918,42.74868805162316,-2.0000000000000004,312.12980572299153,293.1402303178541
2.297378438978035,43.50000000000001,-1.7000000000000006,312.0966669773046,293.1402303146295
2.056895931257195,43.50000000000001,-2.0000000000000004,312.147514613483,293.1402303020409
3.000000000000001,43.50000000000001,-2.0000000000000004,312.16766704880195,293.1402303242781
1.0173930524185804,42.15,-1.7000000000000004,312.0688832642741,293.1402302957641
1.466768341519025,42.66979330523099,-2.0000000000000004,312.12893500377766,293.1402302812987
0,42.74999999999999,-1.7,312.1227849290927,293.14023032671116
0.30000000000000004,42.74999999999999,-1.7000000000000002,312.075704027276,293.140230330856
0.30000000000000004,42.15,-1.7000000000000002,312.0776912322294,293.14023032559265
0,42.75,-2.000000000000001,312.1560776261789,293.140230326131
0.30000000000000004,43.349999999999994,-1.7000000000000002,312.09271026825724,293.1402303260093
0,43.50000000000001,-1.7000000000000006,312.12765239585616,293.14023032475353
0,43.50000000000001,-2.0000000000000004,312.1677605865776,293.14023032447875
0.702621561021932,43.49999999999999,-1.7000000000000004,312.1029210116209,293.1402303151321
0.9431040687428075,43.50000000000001,-2.0000000000000004,312.1489104806547,293.14023030202395
1.0173930524185504,43.35000000000001,-1.7000000000000004,312.0796405800557,293.14023029502044
1.4999999999999782,43.49999999999999,-1.7000000000000004,312.10062578154907,293.14023028004436
0.8585767593191603,42.94216837498334,-1.7000000000000002,312.0728975219804,293.14023030704243
1.9826069475814692,42.150000000000006,-1.7000000000000002,312.064519065256,293.14023029420184
2.7,42.15,-1.7000000000000002,312.0724556895538,293.14023032607605
3.0000000000000004,42.74999999999999,-1.6999999999999997,312.1276681463316,293.14023032677926
3.000000000000001,42.75,-2.0000000000000004,312.16422982214345,293.14023032658287
2.7,42.74999999999999,-1.7,312.07749877238365,293.14023033002564
2.2104818458519335,42.74898331675636,-1.7,312.0676893518972,293.14023031498874
1.4580875741647543,42.819802701116444,-1.7,312.07292834368815,293.14023027517266
1.982606947581452,43.34999999999999,-1.7000000000000002,312.0811104898475,293.1402302950064
3.000000000000001,43.50000000000001,-1.7000000000000006,312.1256197370183,293.1402303248737
2.7,43.349999999999994,-1.7000000000000002,312.0899033425465,293.14023032656354
1.3000000000000003,42.15,0,300.98085302694057,293.1419355244611
1.7000000000000002,42.15,0,300.9325624642374,293.1419355244952
1.3016072109048347,42.53820285544441,0.3,300.9383255023359,293.1419355241821
1.7000000000000002,42.75,0,300.9494501430891,293.1419355242574
0.9091807495736703,42.607285368129446,0,301.00730633793745,293.14193552385717
0.8000000000000002,42.15,0,300.9989375332457,293.14193552416646
1.3000000000000003,42.75,0,301.0019576954235,293.1419355242568
2.2,42.15,0,300.9207216148321,293.1419355241721
1.856477492571598,42.58465503930122,0.3,300.8928765185395,293.14193552410694
2.309180749573668,42.607285368129446,0,300.92499603046787,293.14193552374905
1.7000000000000002,43.349999999999994,0,300.9437416160122,293.14193552417186
2.2000000000000006,43.349999999999994,0,300.93294492835093,293.1419355238873
2.7000000000000006,42.15,0,300.88258275328286,293.14193552419016
2.7,42.75,0,300.90612130459016,293.14193552394914
2.4309419226000104,42.50462794181276,0.3,300.861630240286,293.14193552393175
1.499999999999988,43.5,0.30000000000000004,300.92544971214625,293.1419355237612
1.3000000000000003,43.349999999999994,0,300.9928357812451,293.1419355242338
1.5000000000000036,43.50000000000001,0,300.9622265411089,293.1419355237936
2.2326676675895105,43.50000000000001,0,300.9174312839786,293.14193552357085
0.7673323324104909,43.50000000000001,0,301.0079985642132,293.1419355235579
2.7000000000000006,43.349999999999994,0,300.89198625921676,293.1419355239572
2.2403182748619206,43.50000000000001,0.30000000000000004,300.87824764811216,293.1419355235848
3.000000000000001,43.50000000000001,0,300.83867542286265,293.14193552357006
0.30000000000000004,42.15,0,300.9870915250218,293.1419355242371
0.8161721186207905,42.79722951616162,0.3,300.9597192754739,293.14193552389486
0.8,43.34999999999998,0,301.0119161048628,293.14193552391635
0.30000000000000004,42.75,0,301.0114223365854,293.1419355239513
0.30000000000000004,43.349999999999994,0,301.00077816059684,293.14193552390674
0,42.75,0,300.9717667060651,293.1419355239032
0,42.75,0.3,300.9386422617131,293.14193552391777
0.759681725138075,43.5,0.3,300.9624301251578,293.14193552356767
0,43.50000000000001,0,300.98873389094064,293.1419355235625
0,43.50000000000001,0.3,300.94793167892357,293.14193552353214
3.000000000000001,42.74999999999999,0,300.8035199514612,293.14193552391225
3.000000000000001,42.75,0.30000000000000004,300.7486121773164,293.14193552390867
3.000000000000001,43.50000000000001,0.30000000000000004,300.736911414811,293.1419355235375
0.6400406718119336,43.975757109157165,-2.0000000000000004,312.1601794293641,293.1402303177728
2.3531007289134975,44.24868805162316,-2.0000000000000004,312.1594668427118,293.1402303183993
0,44.99999999999999,-1.7000000000000002,312.1601849847843,293.1402303255046
0.30000000000000004,44.849999999999994,-1.7000000000000006,312.12184661321083,293.14023032707604
0,44.25,-1.7000000000000006,312.1483181255997,293.14023032768165
0,44.99999999999999,-2,312.1933474462695,293.1402303251905
0,44.25,-2.000000000000001,312.18705197911794,293.14023032697065
0.7026215610219539,44.99999999999999,-1.7000000000000002,312.1317445384253,293.14023031598765
0.9431040687428057,44.99999999999999,-2,312.178029346805,293.14023030286
0.858576759319156,44.44216837498334,-1.7000000000000006,312.10259511265554,293.14023030841935
1.4667683415190478,44.16979330523098,-2.0000000000000004,312.15903114236676,293.14023028263557
0.30000000000000004,44.24999999999999,-1.7000000000000006,312.10529956352303,293.14023033178137
1.0173930524185553,43.650000000000006,-1.7000000000000004,312.0984995045602,293.1402302960877
0.30000000000000004,43.65,-1.7000000000000006,312.10728220994366,293.14023032629296
2.2973784389780385,44.99999999999999,-1.7000000000000002,312.126006049497,293.1402303155957
2.0568959312571935,44.999999999999986,-2,312.1766943701029,293.1402303028863
2.9999999999999996,44.99999999999999,-2,312.1954281768404,293.1402303245778
1.9826069475814418,43.650000000000006,-1.7000000000000006,312.0954525342277,293.1402302957951
2.7,43.65,-1.7000000000000006,312.1025969204956,293.14023032731365
3.0000000000000013,44.25,-1.7000000000000006,312.15340579804047,293.14023032741994
2.6999999999999997,44.25,-1.7000000000000006,312.10694006736134,293.14023033054127
3.0000000000000013,44.25,-2.000000000000001,312.19593244247477,293.14023032729125
1.0173930524185493,44.849999999999994,-1.7000000000000004,312.1095860735505,293.1402302962458
1.4999999999999942,44.999999999999986,-1.6999999999999997,312.1297172155177,293.14023028059756
1.4580875741647286,44.31980270111646,-1.7000000000000006,312.1031045352044,293.1402302766533
2.7,44.849999999999994,-1.7000000000000006,312.11940927698294,293.1402303272461
2.9999999999999996,44.99999999999999,-1.7000000000000002,312.1605528190401,293.1402303251454
1.982606947581451,44.85,-1.7000000000000006,312.11046254383785,293.140230296152
2.2104818458519255,44.248983316756366,-1.7000000000000006,312.09704347054725,293.1402303146603
1.7000000000000006,43.65,0,300.95452138982216,293.14193552359706
1.3000000000000003,43.65,0,301.0049291786016,293.14193552356437
2.2000000000000006,43.65,0,300.94183574483253,293.141935523242
2.7000000000000006,43.65,0,300.90453103958964,293.14193552330386
1.8564774925715977,44.0846550393012,0.3,300.9124713606524,293.14193552319205
1.7000000000000006,44.25,0,300.9698187709477,293.14193552329795
2.3091807495736685,44.107285368129446,0,300.94454993656115,293.14193552278385
1.7000000000000006,44.849999999999994,0,300.9635707480965,293.14193552330516
2.2000000000000006,44.84999999999999,0,300.9524010776928,293.141935522992
0.9091807495736679,44.107285368129446,0,301.03092729467386,293.1419355228868
1.3016072109048271,44.03820285544439,0.3,300.96245682368857,293.1419355232771
0.8000000000000002,43.65,0,301.0230394029395,293.1419355232427
1.3000000000000003,44.25,0,301.0252393224845,293.1419355232924
1.3000000000000003,44.849999999999994,0,301.0149660112451,293.1419355233466
1.4999999999999911,44.999999999999986,0,300.9827011139179,293.14193552314555
0.7673323324104819,44.99999999999999,0,301.031174749913,293.14193552289765
1.4999999999999996,44.99999999999999,0.3,300.94488954591327,293.14193552311536
2.2326676675895056,44.99999999999999,0,300.93785281439574,293.1419355229118
0.8,44.849999999999994,0,301.03509721498926,293.14193552299145
0.7596817251380745,44.99999999999999,0.3,300.9851979235182,293.1419355229121
0.30000000000000004,44.849999999999994,0,301.0245016000326,293.141935523037
0,44.99999999999999,0,301.0119523667679,293.14193552291846
0,45,0.3,300.9685404973787,293.14193552288947
0.30000000000000004,43.65,0,301.0117354987762,293.1419355233587
0.8161721186207836,44.297229516161615,0.3,300.98353364274965,293.1419355229628
0.30000000000000004,44.25,0,301.0351998560945,293.14193552299406
0,44.25,0.3,300.96471237454216,293.1419355230424
0,44.25,0,300.9886663817615,293.141935523031
2.2403182748619126,44.99999999999999,0.3,300.8985072739495,293.14193552292915
2.7000000000000006,44.849999999999994,0,300.9095798394441,293.1419355231082
2.7,44.25,0,300.92473812082926,293.1419355230051
2.4309419226,44.00462794181276,0.3,300.87964847937155,293.1419355230281
2.9999999999999996,44.99999999999999,0,300.85215896876144,293.14193552294915
3.000000000000001,44.25,0.30000000000000004,300.7594783116669,293.14193552306085
3.0000000000000013,44.24999999999999,0,300.8172366234169,293.14193552304164
2.9999999999999996,44.99999999999999,0.3,300.7444760386165,293.1419355229204
0.6400406718119409,45.47575710915716,-2,312.1893301576141,293.1402303182168
0,46.5,-1.7000000000000006,312.1844772387515,293.14023032566143
0,46.5,-2.0000000000000004,312.2245840403271,293.14023032537244
0.3,46.349999999999994,-1.7000000000000002,312.15015303547847,293.1402303275514
0,45.74999999999999,-1.9999999999999996,312.21467027437615,293.14023032741346
0,45.749999999999986,-1.7,312.1816328314645,293.1402303280346
0.3,45.74999999999999,-1.7000000000000002,312.1353824919247,293.140230332292
0.7026215610219497,46.499999999999986,-1.7000000000000002,312.1603693658357,293.1402303160626
0.9431040687428064,46.5,-2.0000000000000004,312.2067318063383,293.140230302884
2.3531007289134926,45.74868805162316,-2,312.18826215470835,293.14023031848944
0.3,45.150000000000006,-1.7000000000000002,312.13521903604277,293.140230326775
1.0173930524185184,45.15,-1.7000000000000002,312.12719042792116,293.140230296473
1.4667683415190589,45.66979330523097,-2,312.1877514121358,293.14023028309015
0.858576759319142,45.942168374983325,-1.7000000000000002,312.13164592188235,293.14023030874574
2.2973784389780403,46.5,-1.7000000000000006,312.153161332632,293.14023031547464
2.056895931257194,46.5,-2.0000000000000004,312.2045052664519,293.14023030293606
3.000000000000001,46.5,-2.0000000000000004,312.2228847679068,293.1402303249432
2.7,45.150000000000006,-1.7000000000000002,312.1332757708278,293.1402303268228
2.999999999999999,45.74999999999999,-1.6999999999999997,312.1844278177315,293.1402303278577
2.7,45.75,-1.7000000000000002,312.1332743625779,293.14023033192666
3,45.75,-2,312.22071736646325,293.1402303275788
1.01739305241855,46.34999999999998,-1.7,312.1382652699122,293.14023029644864
1.4999999999999936,46.499999999999986,-1.7000000000000002,312.15821329470106,293.14023028045284
1.4580875741647095,45.81980270111642,-1.7000000000000002,312.13175828259574,293.14023027704474
1.982606947581401,45.15,-1.7000000000000002,312.12400057641486,293.1402302961251
1.9826069475814516,46.349999999999994,-1.7000000000000002,312.13889172860524,293.14023029631005
2.210481845851921,45.74898331675635,-1.7000000000000002,312.12670626957475,293.1402303149875
2.7,46.349999999999994,-1.7000000000000002,312.14619910471976,293.1402303275901
3.000000000000001,46.5,-1.7000000000000006,312.1812873561316,293.14023032554525
1.7000000000000002,45.150000000000006,0,300.97512362159375,293.1419355231568
1.3000000000000003,45.150000000000006,0,301.0264123127121,293.1419355231241
0.8000000000000002,45.150000000000006,0,301.0451297940737,293.1419355228249
0.3,45.150000000000006,0,301.03419329534444,293.14193552290527
0.8161721186207859,45.79722951616162,0.3,301.0054320049202,293.1419355226589
0.9091807495736679,45.607285368129446,0,301.05289386069495,293.14193552254443
0.29999999999999993,45.75,0,301.0573752673847,293.1419355226787
0.8,46.35,0,301.0572040525745,293.14193552277123
1.3000000000000003,45.75,0,301.0470258767669,293.1419355229774
0.3,46.349999999999994,0,301.0467097252594,293.141935522849
1.3000000000000003,46.349999999999994,0,301.0370531878511,293.1419355231524
0,45.75000000000001,0.30000000000000004,300.9864526581068,293.1419355227253
0,45.749999999999986,0,301.0105733216287,293.1419355227135
0,46.5,0,301.03440183146125,293.14193552290504
0,46.5,0.3,300.9903998597478,293.1419355228764
0.7596817251380753,46.50000000000001,0.30000000000000004,301.00736305261046,293.14193552290374
0.7673323324104897,46.49999999999999,0,301.05384886959746,293.14193552289106
2.2,45.15,0,300.9622150851349,293.1419355228326
2.7,45.150000000000006,0,300.92346216253605,293.14193552286804
1.5,46.49999999999999,0,301.00510594959906,293.14193552313867
1.7000000000000002,46.349999999999994,0,300.98540695745436,293.14193552312014
1.4999999999999947,46.49999999999999,0.3,300.966954118204,293.14193552310456
1.7000000000000002,45.75,0,300.9912187836471,293.1419355229882
2.232667667589516,46.5,0,300.9595207151511,293.14193552289834
2.2403182748619233,46.5,0.30000000000000004,300.91988365190895,293.14193552291385
2.2,46.349999999999994,0,300.9742976761821,293.14193552278397
2.7,46.349999999999994,0,300.93264717242704,293.14193552292664
2.7,45.75,0,300.94662545450615,293.14193552269785
1.301607210904832,45.538202855444396,0.3,300.98341739989894,293.141935522906
1.856477492571598,45.584655039301204,0.3,300.9337758172614,293.1419355228387
2.309180749573668,45.607285368129446,0,300.96601148680776,293.14193552244825
2.4309419226000006,45.504627941812764,0.3,300.90069132908724,293.14193552265544
3.000000000000001,46.5,0,300.87826175456945,293.1419355229455
2.9999999999999996,45.75,0,300.8426921429197,293.1419355227358
3.0000000000000004,45.75,0.30000000000000004,300.78701483504113,293.14193552276157
3.000000000000001,46.5,0.30000000000000004,300.77396184674814,293.1419355229072
2.3531007289134904,47.24868805162316,-2.0000000000000004,312.2156498043751,293.14023031843055
0.6400406718119263,46.97575710915716,-2.0000000000000004,312.2175811655342,293.1402303180058
0.30000000000000004,47.25000000000001,-1.7000000000000008,312.1630365201222,293.1402303319691
0.30000000000000004,46.650000000000006,-1.7000000000000006,312.16359862992175,293.1402303266629
0,47.25000000000001,-2.0000000000000004,312.2442785419159,293.14023032709423
0,47.25000000000002,-1.7000000000000008,312.2054136574333,293.14023032781853
1.0173930524185397,46.650000000000006,-1.7000000000000006,312.15590054783894,293.1402302964344
1.4667683415190318,47.16979330523098,-2.0000000000000004,312.2154377179602,293.140230282514
1.9826069475814339,46.650000000000006,-1.7000000000000008,312.151568299384,293.140230296454
2.7,46.650000000000006,-1.7000000000000006,312.1584710699884,293.1402303276107
3.000000000000001,47.25,-1.7000000000000004,312.21373760093536,293.1402303275071
3.000000000000001,47.25,-2.0000000000000004,312.2505280310165,293.1402303273624
2.2104818458519357,47.24898331675636,-1.7000000000000006,312.1536345695736,293.1402303146351
2.7,47.24999999999999,-1.7000000000000004,312.1634129923992,293.14023033060613
1.9826069475814703,47.85,-1.7000000000000006,312.1660606014552,293.14023029622734
2.7,47.85,-1.7000000000000006,312.17513286100854,293.14023032707297
2.0568959312571953,47.99999999999999,-2,312.2318175402883,293.14023030253594
0.9431040687428052,47.999999999999986,-2,312.23316668952845,293.1402303021733
1.499999999999994,48,-1.7000000000000004,312.18479379830643,293.1402302799193
2.29737843897805,48.000000000000014,-1.7000000000000013,312.18108571079625,293.1402303151375
3.000000000000001,48,-2.0000000000000004,312.25389005101886,293.1402303243321
3.000000000000001,48,-1.7000000000000006,312.20724596782196,293.1402303249595
1.4580875741647266,47.31980270111643,-1.7000000000000006,312.159338081523,293.140230276217
0,48,-2.0000000000000004,312.2495478436947,293.14023032481884
0.30000000000000004,47.85,-1.7000000000000006,312.17752008137194,293.14023032709775
0,48,-1.7000000000000006,312.21640536190455,293.14023032515814
0.702621561021942,48,-1.7000000000000006,312.1871952754924,293.1402303152882
1.0173930524185806,47.85,-1.7000000000000006,312.1651913497289,293.14023029584
0.8585767593191792,47.442168374983346,-1.7000000000000006,312.1591901522028,293.1402303082504
0.8000000000000002,46.650000000000006,0,301.06863102225566,293.14193552302544
0.30000000000000004,46.650000000000006,0,301.05741555026236,293.1419355230718
1.3000000000000003,46.650000000000006,0,301.04979536859406,293.14193552330346
1.3016072109048342,47.0382028554444,0.3,301.00695865215215,293.14193552313725
0.9091807495736679,47.10728536812944,0,301.07711922187485,293.14193552280796
1.7000000000000006,46.650000000000006,0,300.9977232526664,293.14193552333427
1.7000000000000006,47.25,0,301.01468837214276,293.14193552327464
1.3000000000000003,47.25,0,301.07150021077007,293.1419355232611
2.2000000000000006,46.650000000000006,0,300.98450028929693,293.1419355230371
1.8564774925716017,47.08465503930121,0.3,300.95659533805474,293.14193552308467
2.309180749573667,47.10728536812944,0,300.9876748744112,293.1419355227144
1.7000000000000006,47.85,0,301.01102797454354,293.14193552349104
2.200000000000001,47.85,0,300.9986867512094,293.14193552314066
2.700000000000001,46.650000000000006,0,300.94613341217433,293.14193552304374
0.8161721186207905,47.29722951616163,0.3,301.02986737946964,293.14193552294574
0.30000000000000004,47.25,0,301.0817924528016,293.141935522961
0.8000000000000003,47.849999999999994,0,301.0826089140773,293.141935523123
0.30000000000000004,47.85,0,301.07188236327335,293.14193552321865
1.3000000000000003,47.85,0,301.0631826171286,293.1419355235193
0,47.250000000000014,0,301.03859916696234,293.14193552297843
0,47.25,0.3,301.0096282692853,293.14193552299315
1.5000000000000093,48,0,301.03304538714195,293.14193552361866
0.7673323324104903,48,0,301.08048195145966,293.1419355233749
1.5000000000000004,48,0.30000000000000004,300.9955825720454,293.1419355235797
2.2326676675895087,48,0,300.9861676770941,293.14193552337287
2.2403182748619166,48,0.3000000000000001,300.946514811575,293.1419355233865
2.700000000000001,47.85,0,300.95735061692466,293.1419355232966
3.000000000000001,48,0,300.9112766114362,293.1419355234215
2.700000000000001,47.25,0,300.96722510569,293.1419355229826
2.430941922600008,47.004627941812764,0.3,300.92191598863604,293.14193552288503
3.000000000000001,47.24999999999999,0,300.8511653944963,293.14193552300816
3.0000000000000013,47.25000000000001,0.30000000000000004,300.78840812062657,293.14193552303203
3.000000000000001,48,0.30000000000000004,300.81277881512193,293.1419355233741
0,48,0,301.0611833698476,293.1419355233816
0.7596817251380777,48,0.30000000000000004,301.0344043900313,293.14193552338384
0,48,0.3,301.0202746917086,293.14193552335695
0.6400406718119331,48.475757109157165,-2.0000000000000004,312.243644777686,293.14023031736536
2.353100728913492,48.74868805162316,-2.0000000000000004,312.24241420518115,293.14023031754664
1.0173930524185484,48.15,-1.7000000000000006,312.1816652312223,293.1402302954303
1.4667683415190353,48.669793305230996,-2.0000000000000004,312.2415033864452,293.1402302816362
0.30000000000000004,48.150000000000006,-1.7000000000000006,312.19171118269384,293.14023032629416
0,48.75,-2.0000000000000004,312.2688827432875,293.14023032644815
0,48.74999999999999,-1.7000000000000004,312.23585505782927,293.14023032705944
0.30000000000000004,48.750000000000014,-1.7000000000000006,312.18891471152864,293.1402303310028
