% Model,TE and H2_array.mph,,
% Version,COMSOL 5.6.0.280,,
% Date,"Dec 2 2022, 14:38",,
% Dimension,3,,
% Nodes,20933,,
% Expressions,2,,
% Description,"Temperature, Temperature",,
% Length unit,mm,,
% x,y,z,T (K)
1.7,67.35,-0.1,301.2539305
2.7,67.35,-0.1,301.2069763
1.75,66.75,-0.1,301.2634808
2.65,66.75,-0.1,301.2250355
1.7,66.75,-0.1,301.2630011
2.7,66.75,-0.1,301.2228851
1.75,67.7,-0.1,301.2576913
2.2,67.65,-0.1,301.2449469
1.7,67.65,-0.1,301.2576308
2.2,67.7,-0.1,301.2458676
2.65,67.7,-0.1,301.2150406
2.7,67.65,-0.1,301.2119282
2.65,68.25,-0.1,301.2304336
1.75,68.25,-0.1,301.2690266
2.2,68.8,-0.1,301.2485218
1.75,68.8,-0.1,301.2584675
2.2,68.85,-0.1,301.2476343
1.7,68.85,-0.1,301.2583074
2.65,68.8,-0.1,301.212927
2.7,68.85,-0.1,301.2092108
2.7,68.25,-0.1,301.2282525
1.7,68.25,-0.1,301.268558
1.7,69.75,-0.1,301.2712867
1.75,69.75,-0.1,301.2717498
1.75,70.3,-0.1,301.262833
1.75,69.2,-0.1,301.2601159
1.7,69.15,-0.1,301.2601343
2.2,69.2,-0.1,301.2469514
2.2,70.3,-0.1,301.252535
1.7,70.35,-0.1,301.2627968
2.2,70.35,-0.1,301.2517141
2.65,70.3,-0.1,301.2172732
2.7,70.35,-0.1,301.2137959
2.2,69.15,-0.1,301.2460391
2.65,69.2,-0.1,301.2146777
2.7,69.15,-0.1,301.2113739
2.65,69.75,-0.1,301.2315471
2.7,69.75,-0.1,301.2293213
1.7,71.25,-0.1,301.2782071
1.75,71.25,-0.1,301.2786671
1.75,71.8,-0.1,301.2683842
1.75,70.7,-0.1,301.2669278
2.2,70.7,-0.1,301.2544804
1.7,70.65,-0.1,301.2668867
1.7,71.85,-0.1,301.2682033
2.2,71.8,-0.1,301.2588457
2.2,71.85,-0.1,301.2579895
2.65,71.8,-0.1,301.2217047
2.7,71.85,-0.1,301.2178454
2.2,70.65,-0.1,301.253551
2.65,70.7,-0.1,301.2231843
2.7,70.65,-0.1,301.2199803
2.65,71.25,-0.1,301.2395209
2.7,71.25,-0.1,301.237334
1.7,72.75,-0.1,301.2891878
1.75,72.75,-0.1,301.2896351
1.75,72.2,-0.1,301.2760465
2.2,72.2,-0.1,301.2625754
1.7,72.15,-0.1,301.2759642
1.75,73.3,-0.1,301.2834733
1.7,73.35,-0.1,301.2836967
2.2,73.3,-0.1,301.272018
2.2,72.15,-0.1,301.261605
2.65,72.2,-0.1,301.2296417
2.7,72.15,-0.1,301.2261146
2.65,72.75,-0.1,301.249398
2.2,73.35,-0.1,301.2712443
2.65,73.3,-0.1,301.2361599
2.7,73.35,-0.1,301.2326928
2.7,72.75,-0.1,301.2471986
1.75,73.7,-0.1,301.2952505
1.7,74.25,-0.1,301.3106898
1.7,73.65,-0.1,301.2950565
1.75,74.25,-0.1,301.3111286
1.75,74.8,-0.1,301.3069897
1.7,74.85,-0.1,301.3072998
2.2,73.7,-0.1,301.2813358
2.2,74.8,-0.1,301.2959146
2.2,73.65,-0.1,301.2803117
2.65,74.25,-0.1,301.269028
2.65,73.7,-0.1,301.2480425
2.7,73.65,-0.1,301.2444297
2.2,74.85,-0.1,301.2952465
2.65,74.8,-0.1,301.2602725
2.7,74.85,-0.1,301.257117
2.7,74.25,-0.1,301.2667629
1.75,75.75,-0.1,301.3419107
1.75,75.2,-0.1,301.3247955
2.2,75.2,-0.1,301.3130277
1.7,75.75,-0.1,301.341432
1.7,75.15,-0.1,301.3243718
1.75,76.3,-0.1,301.337845
1.7,76.35,-0.1,301.3380976
2.2,76.3,-0.1,301.3277259
2.2,76.35,-0.1,301.3270495
2.65,76.3,-0.1,301.2932748
2.7,76.35,-0.1,301.2901833
2.2,75.15,-0.1,301.3119626
2.65,75.2,-0.1,301.2816644
2.7,75.15,-0.1,301.2782087
2.65,75.75,-0.1,301.3022967
2.7,75.75,-0.1,301.3000799
1.75,76.7,-0.1,301.3554477
1.7,77.25,-0.1,301.3718192
1.7,76.65,-0.1,301.3549814
1.75,77.25,-0.1,301.3723108
2.2,76.7,-0.1,301.344508
1.75,77.8,-0.1,301.3676715
2.2,77.8,-0.1,301.3578566
1.7,77.85,-0.1,301.3678708
2.2,76.65,-0.1,301.3434418
2.65,76.7,-0.1,301.314059
2.7,76.65,-0.1,301.3106956
2.65,77.25,-0.1,301.3341692
2.7,77.25,-0.1,301.3319898
2.65,77.8,-0.1,301.3229937
2.7,77.85,-0.1,301.3197248
2.2,77.85,-0.1,301.3571493
1.75,79.3,-0.1,301.3920122
1.7,78.75,-0.1,301.3982303
1.7,79.35,-0.1,301.3919932
1.75,78.75,-0.1,301.3987146
1.75,78.2,-0.1,301.3824903
2.2,78.2,-0.1,301.3709823
2.2,79.3,-0.1,301.3832604
1.7,78.15,-0.1,301.3821025
2.2,79.35,-0.1,301.3825443
2.65,79.3,-0.1,301.348699
2.7,79.35,-0.1,301.3454974
2.2,78.15,-0.1,301.3699469
2.65,78.2,-0.1,301.3398044
2.7,78.15,-0.1,301.3364278
2.65,78.75,-0.1,301.3593126
2.7,78.75,-0.1,301.3571071
1.75,79.7,-0.1,301.4076463
1.7,80.25,-0.1,301.4226165
1.7,79.65,-0.1,301.4073068
1.75,80.25,-0.1,301.423103
1.75,80.8,-0.1,301.4160023
2.2,79.7,-0.1,301.396168
1.7,80.85,-0.1,301.415957
2.2,80.8,-0.1,301.4072862
2.2,79.65,-0.1,301.3951409
2.65,79.7,-0.1,301.3655516
2.7,79.65,-0.1,301.3622768
2.65,80.25,-0.1,301.3840585
2.2,80.85,-0.1,301.4065545
2.65,80.8,-0.1,301.371854
2.7,80.85,-0.1,301.3684842
2.7,80.25,-0.1,301.3818454
1.75,81.75,-0.1,301.4483734
1.75,81.2,-0.1,301.4320833
2.2,81.2,-0.1,301.4205555
1.7,81.75,-0.1,301.4478719
1.75,82.3,-0.1,301.4415602
1.7,81.15,-0.1,301.4316971
2.2,82.3,-0.1,301.4337568
1.7,82.35,-0.1,301.4414656
2.2,81.15,-0.1,301.4195167
2.65,81.2,-0.1,301.3892461
2.7,81.15,-0.1,301.3857406
2.65,81.75,-0.1,301.4104887
2.2,82.35,-0.1,301.4330437
2.65,82.3,-0.1,301.4001877
2.7,82.35,-0.1,301.3970656
2.7,81.75,-0.1,301.4083632
1.75,83.25,-0.1,301.4739332
1.75,82.7,-0.1,301.45772
2.2,82.7,-0.1,301.4469104
1.7,83.25,-0.1,301.4734279
1.7,82.65,-0.1,301.4572854
1.75,83.8,-0.1,301.4690314
2.2,83.8,-0.1,301.4597574
1.7,83.85,-0.1,301.469175
2.65,83.8,-0.1,301.4266104
2.2,83.85,-0.1,301.4590598
2.7,83.85,-0.1,301.4236033
2.2,82.65,-0.1,301.4458777
2.65,82.7,-0.1,301.4168133
2.7,82.65,-0.1,301.4135398
2.65,83.25,-0.1,301.4358196
2.7,83.25,-0.1,301.4336376
1.75,84.2,-0.1,301.4842999
2.2,84.15,-0.1,301.4724852
1.7,84.15,-0.1,301.4838427
2.2,84.2,-0.1,301.4735313
2.65,84.2,-0.1,301.4433039
2.7,84.15,-0.1,301.4400167
2.65,84.75,-0.1,301.4624349
1.75,84.75,-0.1,301.5008259
2.2,85.3,-0.1,301.4861382
1.7,84.75,-0.1,301.500322
1.75,85.3,-0.1,301.4940808
1.7,85.35,-0.1,301.4940014
2.2,85.35,-0.1,301.4854307
2.65,85.3,-0.1,301.4529613
2.7,85.35,-0.1,301.4499353
2.7,84.75,-0.1,301.460254
1.7,86.25,-0.1,301.5253084
1.75,86.25,-0.1,301.5258154
1.75,86.8,-0.1,301.518281
1.75,85.7,-0.1,301.5099488
2.2,85.7,-0.1,301.4991447
1.7,86.85,-0.1,301.5181419
1.7,85.65,-0.1,301.5095363
2.2,86.8,-0.1,301.5104876
2.2,85.65,-0.1,301.4981141
2.65,85.7,-0.1,301.4689133
2.7,85.65,-0.1,301.4656592
2.65,86.25,-0.1,301.4874894
2.2,86.85,-0.1,301.5097599
2.65,86.8,-0.1,301.4774601
2.7,86.85,-0.1,301.4744126
2.7,86.25,-0.1,301.4853044
1.75,87.75,-0.1,301.5467802
1.75,87.2,-0.1,301.5318083
2.2,87.2,-0.1,301.5210133
1.7,87.75,-0.1,301.5462679
1.75,88.3,-0.1,301.5405742
2.2,88.3,-0.1,301.5316681
1.7,88.35,-0.1,301.5406087
1.7,87.15,-0.1,301.5314518
2.2,87.15,-0.1,301.5200133
2.65,87.2,-0.1,301.4912457
2.7,87.15,-0.1,301.4881106
2.65,87.75,-0.1,301.5084213
2.65,88.3,-0.1,301.4985925
2.2,88.35,-0.1,301.530948
2.7,88.35,-0.1,301.4955609
2.7,87.75,-0.1,301.5062036
1.75,88.7,-0.1,301.5524552
1.7,89.25,-0.1,301.5667716
1.7,88.65,-0.1,301.5520699
1.75,89.25,-0.1,301.5672832
1.75,89.8,-0.1,301.5592704
1.7,89.85,-0.1,301.5590975
2.2,88.7,-0.1,301.5421518
2.2,89.8,-0.1,301.551534
2.2,88.65,-0.1,301.5411562
2.65,88.7,-0.1,301.5131989
2.7,88.65,-0.1,301.5102377
2.65,89.25,-0.1,301.5285741
2.2,89.85,-0.1,301.5508011
2.65,89.8,-0.1,301.5181494
2.7,89.85,-0.1,301.5150611
2.7,89.25,-0.1,301.526335
2.2,90.15,-0.1,301.5608708
2.2,90.2,-0.1,301.5618612
2.65,90.2,-0.1,301.5325832
1.75,90.2,-0.1,301.5724856
1.7,90.15,-0.1,301.5721273
2.7,90.15,-0.1,301.5295683
2.65,90.75,-0.1,301.5484224
1.75,90.75,-0.1,301.5872472
2.2,91.3,-0.1,301.5717501
1.7,90.75,-0.1,301.5867438
1.75,91.3,-0.1,301.5806317
1.7,91.35,-0.1,301.5806367
2.2,91.35,-0.1,301.5710252
2.65,91.3,-0.1,301.5389576
2.7,91.35,-0.1,301.5359762
2.7,90.75,-0.1,301.5461915
1.7,92.25,-0.1,301.6047869
1.75,92.25,-0.1,301.6053023
1.75,92.8,-0.1,301.5986613
1.75,91.7,-0.1,301.5912225
1.7,92.85,-0.1,301.5986848
2.2,91.7,-0.1,301.5811551
1.7,91.65,-0.1,301.5908691
2.2,92.8,-0.1,301.5896019
2.2,91.65,-0.1,301.5801727
2.65,91.7,-0.1,301.5528781
2.7,91.65,-0.1,301.5500142
2.65,92.25,-0.1,301.5673963
2.2,92.85,-0.1,301.588855
2.65,92.8,-0.1,301.5574541
2.7,92.85,-0.1,301.5544919
2.7,92.25,-0.1,301.5651739
1.75,93.2,-0.1,301.6078208
1.7,93.75,-0.1,301.6205911
1.7,93.15,-0.1,301.6075705
1.75,93.75,-0.1,301.6210921
2.2,93.2,-0.1,301.597025
1.75,94.3,-0.1,301.6117546
1.7,94.35,-0.1,301.611487
2.2,94.3,-0.1,301.6041478
2.2,94.35,-0.1,301.6033876
2.65,94.3,-0.1,301.5714539
2.7,94.35,-0.1,301.5684353
2.2,93.15,-0.1,301.5960568
2.65,93.2,-0.1,301.5684709
2.7,93.15,-0.1,301.565669
2.65,93.75,-0.1,301.5817726
2.7,93.75,-0.1,301.5795099
1.75,94.7,-0.1,301.6198554
1.7,95.25,-0.1,301.6317224
1.7,94.65,-0.1,301.6196444
1.75,95.25,-0.1,301.6322224
2.2,94.7,-0.1,301.6092578
1.75,95.8,-0.1,301.6221077
1.7,95.85,-0.1,301.6218217
2.2,95.8,-0.1,301.6141329
2.2,94.65,-0.1,301.6083249
2.65,94.7,-0.1,301.5807015
2.7,94.65,-0.1,301.5779619
2.65,95.25,-0.1,301.5929422
2.2,95.85,-0.1,301.6133378
2.65,95.8,-0.1,301.5805202
2.7,95.85,-0.1,301.5772993
2.7,95.25,-0.1,301.5906707
2.2,97.35,-0.1,301.6211657
2.2,97.3,-0.1,301.6219888
1.75,97.3,-0.1,301.6307706
2.65,97.3,-0.1,301.5873848
2.7,97.35,-0.1,301.5839196
1.7,97.35,-0.1,301.6305803
2.2,96.15,-0.1,301.6168529
2.2,96.2,-0.1,301.6177742
1.75,96.2,-0.1,301.6287612
1.7,96.15,-0.1,301.6286241
2.65,96.2,-0.1,301.5885697
2.7,96.15,-0.1,301.5856841
2.65,96.75,-0.1,301.6022593
1.75,96.75,-0.1,301.6404402
1.7,96.75,-0.1,301.6399394
2.7,96.75,-0.1,301.6000363
2.2,97.65,-0.1,301.6219935
2.2,97.7,-0.1,301.6228877
1.75,97.7,-0.1,301.6334224
1.7,97.65,-0.1,301.6333159
2.65,97.7,-0.1,301.5936294
2.7,97.65,-0.1,301.5906917
2.65,98.25,-0.1,301.6078338
1.75,98.25,-0.1,301.6441021
2.2,98.8,-0.1,301.6244712
1.7,98.25,-0.1,301.6435863
1.75,98.8,-0.1,301.6327739
1.7,98.85,-0.1,301.6324513
2.2,98.85,-0.1,301.62358
2.65,98.8,-0.1,301.5906692
2.7,98.85,-0.1,301.5871047
2.7,98.25,-0.1,301.6057016
1.7,99.75,-0.1,301.6382571
1.75,99.75,-0.1,301.6387514
1.75,100.3,-0.1,301.6259262
1.7,100.35,-0.1,301.6255111
1.75,99.2,-0.1,301.629864
2.2,100.3,-0.1,301.6174984
2.2,99.2,-0.1,301.6185686
1.7,99.15,-0.1,301.6299208
2.2,100.35,-0.1,301.6165932
2.65,100.3,-0.1,301.5833437
2.7,100.35,-0.1,301.5797924
2.2,99.15,-0.1,301.6177298
2.65,99.2,-0.1,301.5893804
2.7,99.15,-0.1,301.5866635
2.65,99.75,-0.1,301.6002298
2.7,99.75,-0.1,301.5980056
1.75,101.25,-0.1,301.6250899
1.75,100.7,-0.1,301.6187486
2.2,100.7,-0.1,301.6080441
1.7,101.25,-0.1,301.6245813
1.7,100.65,-0.1,301.618924
1.75,101.8,-0.1,301.6084223
2.2,101.8,-0.1,301.6012978
1.7,101.85,-0.1,301.6076727
2.2,100.65,-0.1,301.6072561
2.65,100.7,-0.1,301.5799123
2.7,100.65,-0.1,301.5773891
2.65,101.25,-0.1,301.5885972
2.2,101.85,-0.1,301.6002819
2.65,101.8,-0.1,301.566348
2.7,101.85,-0.1,301.5623822
2.7,101.25,-0.1,301.5864401
1.7,102.75,-0.1,301.5999211
1.75,102.75,-0.1,301.6003857
1.75,103.3,-0.1,301.5832171
1.75,102.2,-0.1,301.5955433
2.2,102.2,-0.1,301.5831453
2.2,103.3,-0.1,301.5746607
1.7,103.35,-0.1,301.5825332
1.7,102.15,-0.1,301.5959261
2.65,103.3,-0.1,301.5382416
2.2,103.35,-0.1,301.5736409
2.7,103.35,-0.1,301.5341974
2.7,102.75,-0.1,301.5580734
2.65,102.75,-0.1,301.5603414
2.65,102.2,-0.1,301.5533746
2.7,102.15,-0.1,301.5508497
2.2,102.15,-0.1,301.5824222
1.75,103.7,-0.1,301.5699525
1.7,104.25,-0.1,301.5737872
1.7,103.65,-0.1,301.5704301
1.75,104.25,-0.1,301.5742347
1.75,104.8,-0.1,301.5588079
2.2,103.7,-0.1,301.5567438
1.7,104.85,-0.1,301.5583747
2.2,104.8,-0.1,301.5484461
2.2,103.65,-0.1,301.5560232
2.65,103.7,-0.1,301.5264362
2.7,103.65,-0.1,301.5238123
2.65,104.25,-0.1,301.5343088
2.2,104.85,-0.1,301.5474182
2.65,104.8,-0.1,301.5118184
2.7,104.85,-0.1,301.5077287
2.7,104.25,-0.1,301.5320645
1.7,105.75,-0.1,301.5521937
1.75,105.75,-0.1,301.552596
1.75,105.2,-0.1,301.5464603
1.7,105.15,-0.1,301.5469107
2.2,105.2,-0.1,301.531954
1.75,106.3,-0.1,301.5396808
1.7,106.35,-0.1,301.5395389
2.2,106.3,-0.1,301.5274271
2.2,105.15,-0.1,301.5311846
2.65,105.2,-0.1,301.4998291
2.7,105.15,-0.1,301.4969381
2.65,105.75,-0.1,301.5101575
2.2,106.35,-0.1,301.5264551
2.65,106.3,-0.1,301.4898118
2.7,106.35,-0.1,301.4857912
2.7,105.75,-0.1,301.507861
1.7,107.25,-0.1,301.5389924
1.75,107.25,-0.1,301.5394056
1.75,106.7,-0.1,301.5323971
2.2,106.7,-0.1,301.5174278
1.7,106.65,-0.1,301.532836
2.2,107.8,-0.1,301.5161767
1.75,107.8,-0.1,301.5271845
1.7,107.85,-0.1,301.5269877
2.2,107.85,-0.1,301.5152568
2.65,107.8,-0.1,301.4791648
2.7,107.85,-0.1,301.4753117
2.2,106.65,-0.1,301.5166019
2.65,106.7,-0.1,301.4856673
2.7,106.65,-0.1,301.482713
2.65,107.25,-0.1,301.4974908
2.7,107.25,-0.1,301.495212
1.75,108.2,-0.1,301.523097
1.7,108.75,-0.1,301.531149
1.7,108.15,-0.1,301.5233547
1.75,108.75,-0.1,301.5315761
2.2,108.2,-0.1,301.5092914
1.75,109.3,-0.1,301.5203913
1.7,109.35,-0.1,301.5202864
2.2,109.3,-0.1,301.5090683
2.65,109.3,-0.1,301.4714953
2.2,109.35,-0.1,301.5081673
2.7,109.35,-0.1,301.4675958
2.2,108.15,-0.1,301.5084498
2.65,108.2,-0.1,301.4777676
2.7,108.15,-0.1,301.4748152
2.65,108.75,-0.1,301.4898811
2.7,108.75,-0.1,301.4875841
1.7,110.25,-0.1,301.5288645
1.75,110.25,-0.1,301.5292898
1.75,109.7,-0.1,301.5191449
1.7,109.65,-0.1,301.5193151
1.75,110.8,-0.1,301.5198775
2.2,109.7,-0.1,301.5051044
2.2,110.8,-0.1,301.5084215
1.7,110.85,-0.1,301.5198916
2.2,109.65,-0.1,301.5042263
2.65,109.7,-0.1,301.4728527
2.7,109.65,-0.1,301.4696993
2.65,110.25,-0.1,301.4873958
2.2,110.85,-0.1,301.507574
2.65,110.8,-0.1,301.4713802
2.7,110.85,-0.1,301.4676667
2.7,110.25,-0.1,301.4851165
1.75,111.2,-0.1,301.5224264
1.7,111.75,-0.1,301.5330324
1.7,111.15,-0.1,301.5225267
1.75,111.75,-0.1,301.5334727
1.75,112.3,-0.1,301.5241132
2.2,111.2,-0.1,301.5086201
2.2,112.3,-0.1,301.5137858
1.7,112.35,-0.1,301.524045
2.2,111.15,-0.1,301.5077123
2.65,111.2,-0.1,301.4765882
2.7,111.15,-0.1,301.4733808
2.65,111.75,-0.1,301.4922288
2.65,112.3,-0.1,301.4791665
2.2,112.35,-0.1,301.512963
2.7,112.35,-0.1,301.4758216
2.7,111.75,-0.1,301.4899911
1.75,112.7,-0.1,301.5262931
1.7,113.25,-0.1,301.5367081
1.7,112.65,-0.1,301.5263253
1.75,113.25,-0.1,301.5371407
1.75,113.8,-0.1,301.5283213
2.2,112.7,-0.1,301.5135304
1.7,113.85,-0.1,301.5283988
2.2,113.8,-0.1,301.5165641
2.2,112.65,-0.1,301.512629
2.65,112.7,-0.1,301.4828675
2.7,112.65,-0.1,301.4799631
2.65,113.25,-0.1,301.4953719
2.2,113.85,-0.1,301.5157217
2.65,113.8,-0.1,301.479893
2.7,113.85,-0.1,301.4762508
2.7,113.25,-0.1,301.4930535
1.75,114.75,-0.1,301.5446632
2.2,115.3,-0.1,301.5254674
1.75,115.3,-0.1,301.534878
1.75,114.2,-0.1,301.5328037
2.2,114.2,-0.1,301.5192301
1.7,114.75,-0.1,301.5442216
1.7,114.15,-0.1,301.5328392
1.7,115.35,-0.1,301.5347093
2.2,114.15,-0.1,301.5182814
2.65,114.2,-0.1,301.4877129
2.7,114.15,-0.1,301.4845274
2.65,114.75,-0.1,301.5036849
2.2,115.35,-0.1,301.5246576
2.65,115.3,-0.1,301.4896461
2.7,115.35,-0.1,301.4861424
2.7,114.75,-0.1,301.5014445
1.75,116.8,-0.1,301.5480648
1.7,116.25,-0.1,301.5565265
1.7,116.85,-0.1,301.5479451
1.75,115.7,-0.1,301.5435126
1.7,115.65,-0.1,301.54339
1.75,116.25,-0.1,301.5569757
2.2,115.7,-0.1,301.5306763
2.2,116.8,-0.1,301.5387121
2.2,116.85,-0.1,301.5379402
2.65,116.8,-0.1,301.5031151
2.7,116.85,-0.1,301.4997406
2.7,116.25,-0.1,301.5132054
2.65,116.25,-0.1,301.5154777
2.65,115.7,-0.1,301.4991472
2.7,115.65,-0.1,301.4959453
2.2,115.65,-0.1,301.5297078
1.75,117.2,-0.1,301.5588357
1.7,117.75,-0.1,301.5718603
1.7,117.15,-0.1,301.5586643
1.75,117.75,-0.1,301.5723258
2.2,117.2,-0.1,301.5466943
2.2,118.3,-0.1,301.5544636
1.75,118.3,-0.1,301.5646224
1.7,118.35,-0.1,301.5646507
2.2,117.15,-0.1,301.5457175
2.65,117.2,-0.1,301.5157459
2.7,117.15,-0.1,301.5125557
2.65,117.75,-0.1,301.5324704
2.2,118.35,-0.1,301.5536776
2.65,118.3,-0.1,301.5188282
2.7,118.35,-0.1,301.5153608
2.7,117.75,-0.1,301.5302334
1.7,119.25,-0.1,301.5844572
1.75,119.25,-0.1,301.5849397
1.75,119.8,-0.1,301.5767142
1.75,118.7,-0.1,301.5720475
2.2,119.8,-0.1,301.5669871
2.2,118.7,-0.1,301.5601835
1.7,118.65,-0.1,301.5718953
1.7,119.85,-0.1,301.5766824
2.2,119.85,-0.1,301.5661806
2.65,119.8,-0.1,301.5319646
2.7,119.85,-0.1,301.5284957
2.65,118.7,-0.1,301.5293769
2.2,118.65,-0.1,301.5592268
2.7,118.65,-0.1,301.5261781
2.65,119.25,-0.1,301.5462483
2.7,119.25,-0.1,301.5440541
1.75,121.3,-0.1,301.5845621
1.7,120.75,-0.1,301.5942759
1.7,121.35,-0.1,301.5843626
1.75,120.2,-0.1,301.5823007
1.7,120.15,-0.1,301.5821847
1.75,120.75,-0.1,301.5947352
2.2,120.2,-0.1,301.5702523
2.2,121.3,-0.1,301.5753177
2.2,121.35,-0.1,301.5744875
2.65,121.3,-0.1,301.5399965
2.7,121.35,-0.1,301.5364897
2.2,120.15,-0.1,301.5693134
2.65,120.2,-0.1,301.5394408
2.7,120.15,-0.1,301.5363492
2.65,120.75,-0.1,301.554661
2.7,120.75,-0.1,301.5524374
1.7,122.25,-0.1,301.5993483
1.75,122.25,-0.1,301.599805
1.75,122.8,-0.1,301.5898778
1.75,121.7,-0.1,301.5890724
2.2,122.8,-0.1,301.5797402
2.2,121.7,-0.1,301.576375
1.7,122.85,-0.1,301.5897662
1.7,121.65,-0.1,301.5891143
2.2,122.85,-0.1,301.5788881
2.65,122.8,-0.1,301.5446409
2.7,122.85,-0.1,301.5411267
2.2,121.65,-0.1,301.5754645
2.65,121.7,-0.1,301.5457128
2.7,121.65,-0.1,301.5427017
2.65,122.25,-0.1,301.5597715
2.7,122.25,-0.1,301.5575338
1.7,123.75,-0.1,301.6011009
1.75,123.75,-0.1,301.6015326
1.75,123.2,-0.1,301.5907786
1.75,124.3,-0.1,301.5904768
2.2,123.2,-0.1,301.5777952
1.7,124.35,-0.1,301.5902914
1.7,123.15,-0.1,301.590832
2.2,124.3,-0.1,301.5802524
2.65,124.3,-0.1,301.5428565
2.2,124.35,-0.1,301.5793908
2.7,124.35,-0.1,301.5390556
2.2,123.15,-0.1,301.576901
2.65,123.2,-0.1,301.5465029
2.7,123.15,-0.1,301.5434978
2.65,123.75,-0.1,301.5598412
2.7,123.75,-0.1,301.5575529
1.75,124.7,-0.1,301.5956671
1.7,125.25,-0.1,301.6072565
1.7,124.65,-0.1,301.5957167
1.75,125.25,-0.1,301.6076647
1.75,125.8,-0.1,301.5977141
1.7,125.85,-0.1,301.5976315
2.2,124.7,-0.1,301.5816581
2.2,125.8,-0.1,301.5869788
2.2,124.65,-0.1,301.5807239
2.65,124.7,-0.1,301.5488556
2.7,124.65,-0.1,301.5455538
2.65,125.25,-0.1,301.5652748
2.65,125.8,-0.1,301.5497964
2.2,125.85,-0.1,301.5861447
2.7,125.85,-0.1,301.5461017
2.7,125.25,-0.1,301.563015
1.75,126.2,-0.1,301.6056722
1.7,126.75,-0.1,301.6182107
1.7,126.15,-0.1,301.6056702
1.75,126.75,-0.1,301.6186394
1.75,127.3,-0.1,301.6121357
1.7,127.35,-0.1,301.6123368
2.2,127.3,-0.1,301.6006248
2.2,126.2,-0.1,301.5916394
2.2,126.15,-0.1,301.5906696
2.65,126.2,-0.1,301.5591252
2.7,126.15,-0.1,301.555731
2.65,126.75,-0.1,301.5773302
2.2,127.35,-0.1,301.5998541
2.65,127.3,-0.1,301.565442
2.7,127.35,-0.1,301.562123
2.7,126.75,-0.1,301.5750984
1.7,128.25,-0.1,301.636244
1.75,128.25,-0.1,301.6366635
1.75,127.7,-0.1,301.6222801
1.75,128.8,-0.1,301.6292602
2.2,127.7,-0.1,301.6087704
1.7,128.85,-0.1,301.6293145
1.7,127.65,-0.1,301.6221479
2.2,128.8,-0.1,301.6188169
2.2,127.65,-0.1,301.607764
2.65,127.7,-0.1,301.5766692
2.65,128.25,-0.1,301.5945965
2.7,127.65,-0.1,301.573332
2.2,128.85,-0.1,301.618065
2.65,128.8,-0.1,301.5826346
2.7,128.85,-0.1,301.5792366
2.7,128.25,-0.1,301.5923386
1.75,129.2,-0.1,301.6446553
1.7,129.75,-0.1,301.6603022
1.7,129.15,-0.1,301.6444035
1.75,129.75,-0.1,301.6607363
2.2,129.2,-0.1,301.631368
1.75,130.3,-0.1,301.6543012
1.7,130.35,-0.1,301.6543483
2.2,130.3,-0.1,301.6447331
2.2,129.15,-0.1,301.6303182
2.65,129.2,-0.1,301.5991331
2.7,129.15,-0.1,301.5956669
2.65,129.75,-0.1,301.6190196
2.2,130.35,-0.1,301.6440337
2.65,130.3,-0.1,301.609777
2.7,130.35,-0.1,301.6066408
2.7,129.75,-0.1,301.6167823
1.75,131.25,-0.1,301.6859241
1.75,130.7,-0.1,301.6704963
2.2,130.7,-0.1,301.6583996
1.7,131.25,-0.1,301.6854704
1.7,130.65,-0.1,301.6702
1.75,131.8,-0.1,301.6811763
1.7,131.85,-0.1,301.6814659
2.2,131.8,-0.1,301.6700032
2.2,130.65,-0.1,301.6573692
2.65,130.7,-0.1,301.6275426
2.7,130.65,-0.1,301.6242769
2.65,131.25,-0.1,301.6457239
2.2,131.85,-0.1,301.669283
2.65,131.8,-0.1,301.6338782
2.7,131.85,-0.1,301.6304857
2.7,131.25,-0.1,301.6434759
1.75,132.2,-0.1,301.6957721
1.7,132.75,-0.1,301.7111166
1.7,132.15,-0.1,301.6954868
1.75,132.75,-0.1,301.7115789
2.2,132.2,-0.1,301.6832294
1.75,133.3,-0.1,301.7046788
1.7,133.35,-0.1,301.7046747
2.2,133.3,-0.1,301.6955231
2.2,132.15,-0.1,301.6821903
2.65,132.2,-0.1,301.651204
2.7,132.15,-0.1,301.6477125
2.65,132.75,-0.1,301.6715978
2.2,133.35,-0.1,301.6947969
2.65,133.3,-0.1,301.6610419
2.7,133.35,-0.1,301.6578498
2.7,132.75,-0.1,301.6694049
1.7,134.25,-0.1,301.7351678
1.75,134.25,-0.1,301.7356354
1.75,134.8,-0.1,301.7301382
1.7,134.85,-0.1,301.7303224
1.75,133.7,-0.1,301.7200488
2.2,134.8,-0.1,301.7197595
2.2,133.7,-0.1,301.7079704
1.7,133.65,-0.1,301.7197437
2.2,134.85,-0.1,301.7190297
2.65,134.8,-0.1,301.6837249
2.7,134.85,-0.1,301.6802809
2.2,133.65,-0.1,301.7069394
2.65,133.7,-0.1,301.676461
2.7,133.65,-0.1,301.6730371
2.65,134.25,-0.1,301.6963368
2.7,134.25,-0.1,301.6941327
1.75,135.75,-0.1,301.7590611
1.75,135.2,-0.1,301.7435859
2.2,135.2,-0.1,301.7318341
1.7,135.75,-0.1,301.758579
1.7,135.15,-0.1,301.7432652
2.2,136.3,-0.1,301.7432958
1.75,136.3,-0.1,301.7532109
